map,tick,killer_steamid,killer,kill_victim_steamid,weapon,attacker_X,attacker_Y,attacker_Z,victim_X,victim_Y,victim_Z,enemy_visible,viewX,viewY,aimDelta,distance,log_aimDelta,aimDelta_diff
de_dust2,27450,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,awp,672.3775024414062,-192.14654541015625,-0.62274169921875,573.9474487304688,224.6096649169922,0.0259726047515869,True,-157.8303,-4.4014,0.0875,428.2226467038293,0.08388148398070211,-0.6959020032387899
de_dust2,28921,7.656119807907323e+16,Vorkämpfer IA,76561198334928100,awp,1558.07275390625,1448.03271484375,1.03125,597.4544677734375,732.6055297851562,1.0647039413452148,True,97.7969,476764,0.8922,1197.7577175258657,0.6377401732882069,0.5538586893075048
de_dust2,35998,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,awp,643.6679077148438,207.9989776611328,-0.779541015625,626.17822265625,971.2415771484376,0.1144063472747802,True,95.7098,1610507,1144672.0,763.4434844161517,13.950629564662373,13.312889391374167
de_dust2,37313,7.656119807907323e+16,Vorkämpfer IA,76561198380883900,awp,741.8338012695312,2250.808837890625,-53.56591796875,-545.4254760742188,2149.8876953125,-121.46307373046876,False,-27.9537,984270,0.8471,1292.9932512922715,0.6136168416031371,-13.337012723059235
de_dust2,40143,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,awp,634.9845581054688,-218.5118408203125,-1.435546875,650.9902954101562,1020.7019653320312,0.5457680225372314,True,161.1385,51.7000,1601956.0,1239.3187510055548,14.286736564802014,13.673119723198877
de_dust2,70949,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,deagle,-636.4055786132812,2384.71533203125,-103.06146240234376,-374.19622802734375,1512.5797119140625,-126.1201171875,False,-100.3127,373188,3.0645,910.991759003555,1.40229073420449,-12.884445830597524
de_dust2,81268,7.656119807907323e+16,Vorkämpfer IA,76561198828762300,mp9,1642.6649169921875,1876.7325439453125,1.0312480926513672,306.21484375,2461.31201171875,97.52682495117188,True,-2.1087,752340,6.0333,1461.8971744840958,1.9506560124661876,0.5483652782616977
de_dust2,86415,7.656119807907323e+16,Vorkämpfer IA,76561198334928100,mp9,-1599.634033203125,2376.982177734375,-0.42486572265625,-1880.8734130859373,1814.0345458984373,79.03125,True,161.1186,1486904,2863624.0,634.2861336276329,14.86759886273565,12.91694285026946
de_dust2,94793,7.656119807907323e+16,Vorkämpfer IA,76561197990926400,awp,-620.3815307617188,2461.794677734375,-85.0654296875,-97.1053466796875,309.5779724121094,1.4743614196777344,True,-32.2847,19.5152,2026733.0,2216.606380695624,14.521936188406556,-0.3456626743290929
de_dust2,95110,7.656119807907323e+16,Vorkämpfer IA,76561198828762300,awp,-618.1525268554688,2493.770263671875,-83.11346435546875,-144.55615234375,439.8071899414063,-0.971923828125,True,-128.3608,1.1440,0.3926,2109.4561068861244,0.3311725035263093,-14.190763684880247
